epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,1099.8,1.45492,1.04011,1.48854,0.77083,0.80464,0.83838,0.40081,1.74856,0.89052,1.62038,0.0010298,0.0010298,0.0010298
149,1107.07,1.41713,1.03617,1.44286,0.77361,0.81148,0.83571,0.42107,1.65755,0.9582,1.56591,0.0010232,0.0010232,0.0010232
150,1114.96,1.46113,1.04224,1.43945,0.76695,0.84071,0.85717,0.45855,1.57464,0.86133,1.50296,0.0010166,0.0010166,0.0010166
151,1122.3,1.46924,1.03636,1.44007,0.75738,0.81025,0.84676,0.4627,1.45996,1.01514,1.41977,0.00101,0.00101,0.00101
152,1130.57,1.43925,1.02711,1.47324,0.78339,0.79049,0.85721,0.44557,1.56213,0.91357,1.49955,0.0010034,0.0010034,0.0010034
153,1138.45,1.42479,1.03485,1.45403,0.78594,0.78962,0.85336,0.46598,1.50558,0.8503,1.44345,0.0009968,0.0009968,0.0009968
154,1145.56,1.43513,1.02481,1.42303,0.7665,0.82066,0.85911,0.45612,1.57637,0.91599,1.48624,0.0009902,0.0009902,0.0009902
155,1152.37,1.44804,1.01926,1.42825,0.76087,0.86067,0.8556,0.47533,1.47128,0.91954,1.45339,0.0009836,0.0009836,0.0009836
156,1160.32,1.42055,1.01552,1.46138,0.79508,0.81628,0.85335,0.48494,1.42927,0.88137,1.42745,0.000977,0.000977,0.000977
157,1168.19,1.44516,1.02746,1.4424,0.76123,0.8224,0.84436,0.39356,1.81034,1.04417,1.65637,0.0009704,0.0009704,0.0009704
158,1175.66,1.4377,1.008,1.41461,0.75228,0.83803,0.84788,0.43334,1.59667,1.04909,1.52107,0.0009638,0.0009638,0.0009638
159,1182.31,1.43918,1.01711,1.42823,0.75735,0.8224,0.85321,0.46317,1.527,0.908,1.45241,0.0009572,0.0009572,0.0009572
160,1189.49,1.43461,1.02197,1.44954,0.78125,0.82514,0.855,0.44165,1.60881,0.95734,1.52561,0.0009506,0.0009506,0.0009506
161,1196.44,1.49025,1.04744,1.46752,0.75834,0.83597,0.8573,0.48187,1.43583,0.92358,1.41993,0.000944,0.000944,0.000944
162,1204.22,1.46438,1.03087,1.46066,0.76021,0.84887,0.85544,0.49278,1.41397,0.86269,1.40263,0.0009374,0.0009374,0.0009374
163,1211.67,1.44848,1.03787,1.42434,0.78219,0.84383,0.86275,0.47683,1.46438,0.83767,1.41232,0.0009308,0.0009308,0.0009308
164,1218,1.44797,1.03979,1.45581,0.77291,0.84426,0.86045,0.48907,1.45598,0.86752,1.43654,0.0009242,0.0009242,0.0009242
165,1225.48,1.43124,1.04448,1.46142,0.74691,0.84563,0.85342,0.44981,1.59746,0.93462,1.53661,0.0009176,0.0009176,0.0009176
166,1233.72,1.42318,1.02531,1.42839,0.78318,0.81967,0.86526,0.46745,1.55425,0.91656,1.50681,0.000911,0.000911,0.000911
167,1241.17,1.43819,0.99065,1.43248,0.77735,0.85246,0.85756,0.50222,1.4019,0.8042,1.41798,0.0009044,0.0009044,0.0009044
168,1247.61,1.44984,1.02225,1.44209,0.7732,0.78708,0.83694,0.48887,1.37431,0.9316,1.40515,0.0008978,0.0008978,0.0008978
169,1254.19,1.44356,1.00612,1.46158,0.76555,0.8224,0.84883,0.45801,1.54208,0.93681,1.48725,0.0008912,0.0008912,0.0008912
170,1261.75,1.45985,1.03687,1.44566,0.78592,0.83743,0.86069,0.48329,1.44941,0.921,1.41688,0.0008846,0.0008846,0.0008846
171,1270.29,1.42073,1.01845,1.40451,0.76925,0.8347,0.8603,0.50025,1.3812,0.89776,1.38564,0.000878,0.000878,0.000878
172,1277.58,1.3967,0.97743,1.41096,0.7766,0.84016,0.86197,0.46322,1.56298,0.87193,1.50148,0.0008714,0.0008714,0.0008714
173,1285.06,1.42883,1.01387,1.44636,0.76492,0.85349,0.86574,0.49095,1.44592,0.82862,1.4291,0.0008648,0.0008648,0.0008648
174,1292.2,1.41332,1.00805,1.39115,0.79272,0.82923,0.86149,0.50153,1.39761,0.85833,1.40807,0.0008582,0.0008582,0.0008582
175,1299.79,1.42164,0.99447,1.42464,0.79985,0.81284,0.85151,0.46088,1.54949,0.88448,1.47624,0.0008516,0.0008516,0.0008516
176,1307.21,1.38445,0.99329,1.39252,0.75438,0.8306,0.84298,0.42196,1.6777,1.00625,1.55223,0.000845,0.000845,0.000845
177,1314.25,1.41254,0.98993,1.42066,0.78721,0.84016,0.86043,0.48922,1.40811,0.83616,1.39245,0.0008384,0.0008384,0.0008384
178,1321.72,1.42769,1.01607,1.44816,0.75756,0.81967,0.84603,0.4941,1.40438,0.84349,1.41237,0.0008318,0.0008318,0.0008318
179,1329.3,1.4357,1.01003,1.4432,0.75752,0.82797,0.85407,0.49448,1.41908,0.88359,1.40956,0.0008252,0.0008252,0.0008252
180,1336.26,1.39454,0.99842,1.40947,0.77136,0.84153,0.85547,0.48698,1.46654,0.93164,1.44651,0.0008186,0.0008186,0.0008186
181,1342.83,1.37193,0.97632,1.422,0.76907,0.8347,0.86134,0.49923,1.43781,0.80655,1.41211,0.000812,0.000812,0.000812
182,1349.78,1.41873,0.99053,1.40523,0.76789,0.84064,0.85647,0.49249,1.46049,0.85453,1.43272,0.0008054,0.0008054,0.0008054
183,1357.09,1.42404,1.01833,1.42543,0.76108,0.82684,0.84549,0.42825,1.71634,0.94627,1.59568,0.0007988,0.0007988,0.0007988
