epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,739.429,1.56334,1.15094,1.41696,0.70988,0.72678,0.73832,0.20345,2.35865,1.48641,1.96682,0.0013466,0.0013466,0.0013466
101,747.454,1.55936,1.21973,1.40745,0.75841,0.78051,0.81291,0.37654,1.69771,1.07589,1.4465,0.00134,0.00134,0.00134
102,755.215,1.51592,1.15051,1.37718,0.74435,0.7597,0.79594,0.27786,2.08623,1.4041,1.75169,0.0013334,0.0013334,0.0013334
103,762.275,1.55014,1.17844,1.39624,0.72271,0.75137,0.7453,0.22781,2.18611,1.57052,1.80324,0.0013268,0.0013268,0.0013268
104,769.088,1.51901,1.15064,1.37932,0.71746,0.77011,0.75581,0.24786,2.22514,1.37868,1.79083,0.0013202,0.0013202,0.0013202
105,776.401,1.51829,1.14333,1.40105,0.74211,0.76366,0.77095,0.2505,2.14509,1.24457,1.75415,0.0013136,0.0013136,0.0013136
106,784.94,1.51495,1.13279,1.36917,0.74151,0.78825,0.77145,0.25696,2.08919,1.29901,1.69113,0.001307,0.001307,0.001307
107,792.34,1.52539,1.11609,1.40103,0.73684,0.7765,0.77108,0.25372,2.15203,1.27644,1.76702,0.0013004,0.0013004,0.0013004
108,799.542,1.50925,1.12132,1.37874,0.7132,0.79235,0.77292,0.23903,2.2535,1.58008,1.84984,0.0012938,0.0012938,0.0012938
109,806.827,1.50993,1.10555,1.38301,0.6866,0.74863,0.73664,0.22571,2.29971,1.15167,1.89077,0.0012872,0.0012872,0.0012872
110,813.499,1.49853,1.12,1.37259,0.69322,0.78102,0.76388,0.2329,2.32338,1.19461,1.89218,0.0012806,0.0012806,0.0012806
111,820.196,1.51372,1.12797,1.4013,0.72582,0.745,0.76123,0.27361,2.13659,1.08569,1.74246,0.001274,0.001274,0.001274
112,826.79,1.50227,1.129,1.38419,0.74339,0.77966,0.79366,0.25579,2.29805,1.31482,1.95614,0.0012674,0.0012674,0.0012674
