epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
165,1118.68,1.31244,0.90394,1.12064,0.80396,0.85717,0.88102,0.49588,1.49674,0.79146,1.16049,0.0009176,0.0009176,0.0009176
166,1124.82,1.26361,0.86395,1.09603,0.78433,0.86339,0.88029,0.49192,1.53857,0.80772,1.21081,0.000911,0.000911,0.000911
167,1131.44,1.28392,0.88861,1.11412,0.80853,0.86202,0.89787,0.48866,1.55375,0.81138,1.19597,0.0009044,0.0009044,0.0009044
168,1139.02,1.25997,0.87727,1.10271,0.79582,0.87158,0.88993,0.49303,1.52574,0.98353,1.17431,0.0008978,0.0008978,0.0008978
169,1145.31,1.24922,0.85253,1.0941,0.80778,0.85519,0.88918,0.52872,1.42319,0.77938,1.13441,0.0008912,0.0008912,0.0008912
170,1151.97,1.2642,0.89737,1.11395,0.79557,0.86475,0.88712,0.48135,1.62366,0.88136,1.24392,0.0008846,0.0008846,0.0008846
171,1158.78,1.26658,0.86395,1.1095,0.78455,0.85562,0.88104,0.48995,1.55825,0.83398,1.19369,0.000878,0.000878,0.000878
172,1165.18,1.27556,0.86452,1.10847,0.80908,0.8265,0.88372,0.47495,1.70256,0.83834,1.2667,0.0008714,0.0008714,0.0008714
173,1172.66,1.26206,0.88132,1.10015,0.81817,0.86339,0.88875,0.49678,1.53081,0.86304,1.19625,0.0008648,0.0008648,0.0008648
174,1178.82,1.2454,0.85401,1.11049,0.80133,0.87158,0.89521,0.49281,1.58689,0.83402,1.21848,0.0008582,0.0008582,0.0008582
175,1186.19,1.28588,0.87557,1.10571,0.80293,0.87705,0.89726,0.47833,1.63145,0.79968,1.22704,0.0008516,0.0008516,0.0008516
176,1192.94,1.28535,0.88401,1.11789,0.81743,0.84412,0.89513,0.53756,1.38068,0.79901,1.11695,0.000845,0.000845,0.000845
