epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,908.207,1.2988,0.91118,1.12407,0.79367,0.8513,0.88355,0.53216,1.4431,0.76022,1.12606,0.0011618,0.0011618,0.0011618
129,915.161,1.30307,0.90457,1.11986,0.78816,0.78783,0.83885,0.47943,1.50931,1.25041,1.1669,0.0011552,0.0011552,0.0011552
130,921.828,1.2706,0.89791,1.11127,0.81062,0.84202,0.88924,0.57449,1.25176,0.74103,1.06013,0.0011486,0.0011486,0.0011486
131,927.658,1.2856,0.90895,1.11413,0.74109,0.8368,0.85965,0.52374,1.32116,0.8735,1.0824,0.001142,0.001142,0.001142
132,934.513,1.31692,0.93342,1.13146,0.79333,0.85929,0.88966,0.5362,1.35802,0.82929,1.08202,0.0011354,0.0011354,0.0011354
133,941.467,1.31838,0.9299,1.12174,0.76841,0.84426,0.86958,0.4953,1.49908,0.82886,1.14539,0.0011288,0.0011288,0.0011288
134,949.227,1.27932,0.92063,1.10997,0.77658,0.86612,0.8814,0.54081,1.32102,0.83805,1.0793,0.0011222,0.0011222,0.0011222
135,955.788,1.29215,0.91831,1.11004,0.79697,0.84727,0.88776,0.56176,1.27058,0.78992,1.06973,0.0011156,0.0011156,0.0011156
136,962.411,1.27991,0.87773,1.11627,0.82378,0.83743,0.8849,0.51378,1.42562,0.78608,1.12124,0.001109,0.001109,0.001109
137,969.071,1.26896,0.90122,1.12493,0.81968,0.82787,0.88435,0.51801,1.40664,0.77281,1.11036,0.0011024,0.0011024,0.0011024
138,975.67,1.28358,0.93241,1.11712,0.77717,0.85519,0.88584,0.5366,1.35706,0.7994,1.08632,0.0010958,0.0010958,0.0010958
139,982.26,1.27701,0.9125,1.11984,0.80984,0.83743,0.88075,0.55189,1.26272,0.78287,1.0615,0.0010892,0.0010892,0.0010892
140,989.034,1.28032,0.88237,1.1036,0.80215,0.83079,0.87926,0.56412,1.24686,0.74559,1.06573,0.0010826,0.0010826,0.0010826
141,996.073,1.25343,0.8697,1.09947,0.79425,0.84836,0.87778,0.54033,1.31776,0.82604,1.08292,0.001076,0.001076,0.001076
142,1002.48,1.27013,0.88053,1.09551,0.7999,0.83197,0.88658,0.5235,1.44999,0.78472,1.12233,0.0010694,0.0010694,0.0010694
143,1009.14,1.30182,0.9079,1.11061,0.77919,0.85792,0.88531,0.57118,1.22114,0.74076,1.04567,0.0010628,0.0010628,0.0010628
144,1016.57,1.23786,0.8857,1.10463,0.78993,0.84249,0.87354,0.54503,1.26539,0.81546,1.05881,0.0010562,0.0010562,0.0010562
145,1022.73,1.24953,0.89691,1.09344,0.772,0.85573,0.88217,0.53423,1.34492,0.83716,1.08622,0.0010496,0.0010496,0.0010496
146,1028.48,1.2765,0.88555,1.09859,0.7993,0.84333,0.88725,0.5066,1.55197,0.77801,1.16249,0.001043,0.001043,0.001043
147,1035.36,1.23912,0.86093,1.10121,0.79438,0.85519,0.88562,0.57475,1.22343,0.72049,1.03535,0.0010364,0.0010364,0.0010364
148,1041.79,1.25816,0.86561,1.10654,0.77125,0.83828,0.87741,0.57282,1.1951,0.77063,1.04205,0.0010298,0.0010298,0.0010298
149,1048.48,1.27068,0.88557,1.10664,0.78609,0.86749,0.88005,0.56404,1.22437,0.89904,1.04743,0.0010232,0.0010232,0.0010232
150,1054.92,1.28023,0.89726,1.11289,0.78642,0.86518,0.8864,0.5689,1.2608,0.7727,1.06212,0.0010166,0.0010166,0.0010166
151,1061.84,1.26776,0.85293,1.10561,0.80757,0.83197,0.88088,0.49835,1.48842,0.7601,1.14123,0.00101,0.00101,0.00101
152,1068.84,1.27566,0.87312,1.11001,0.76814,0.81967,0.86708,0.51953,1.36451,0.83158,1.09569,0.0010034,0.0010034,0.0010034
153,1074.75,1.23814,0.86101,1.09124,0.811,0.84426,0.87685,0.57162,1.20716,0.77377,1.04553,0.0009968,0.0009968,0.0009968
154,1080.91,1.25423,0.87148,1.08719,0.79411,0.85519,0.88703,0.543,1.37854,0.81127,1.10268,0.0009902,0.0009902,0.0009902
155,1088.1,1.24468,0.86006,1.10663,0.78099,0.84426,0.8818,0.54682,1.3286,0.746,1.08275,0.0009836,0.0009836,0.0009836
156,1094.1,1.23505,0.85962,1.08804,0.79341,0.85519,0.887,0.53175,1.40884,0.76812,1.10211,0.000977,0.000977,0.000977
157,1101.56,1.21644,0.83331,1.08731,0.80448,0.84876,0.87614,0.55358,1.2776,0.73388,1.06542,0.0009704,0.0009704,0.0009704
158,1107.96,1.25763,0.86725,1.09005,0.80776,0.83809,0.88326,0.57351,1.20346,0.90708,1.03186,0.0009638,0.0009638,0.0009638
159,1113.97,1.24165,0.84184,1.10768,0.81524,0.85595,0.89591,0.57681,1.27247,0.77438,1.05817,0.0009572,0.0009572,0.0009572
160,1121.11,1.24608,0.84159,1.09662,0.79577,0.84016,0.86637,0.56308,1.23101,0.85243,1.0469,0.0009506,0.0009506,0.0009506
